Date,Rolling_Variance,Rolling_Volatility,Expected_Drag,Naive_Growth,Actual_Growth,Performance_Gap_Pct
1999-06-25,,,,1.2105821390215923,1.0764461342138951,-11.080289431339828
1999-06-28,,,,1.2987664067382583,1.1529882593381777,-11.224354637119848
1999-06-29,,,,1.3527828272752607,1.200248363712758,-11.2756061421724
1999-06-30,,,,1.416324682200255,1.2557198780169152,-11.339547082794665
1999-07-01,,,,1.4453232205353301,1.2812092757941627,-11.354826547405894
1999-07-02,,,,1.5009071691193376,1.329814985430199,-11.399251546618139
1999-07-06,,,,1.4723494477054186,1.3043003047165311,-11.413672430195398
1999-07-07,,,,1.4794551231759843,1.3105356925049618,-11.417678578069934
1999-07-08,,,,1.539555744304353,1.3630197433778546,-11.466684566609576
1999-07-09,,,,1.5863055302711762,1.4039454850645625,-11.495896706319842
1999-07-12,,,,1.5615845686654406,1.3818988444767624,-11.506627805770453
1999-07-13,,,,1.539555744304353,1.3622603086858527,-11.516012737727221
1999-07-14,,,,1.6194596724035475,1.4317220650207416,-11.592607743308115
1999-07-15,,,,1.6645969465258643,1.4712076758345778,-11.617783577874762
